city,state,zip,time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,shortwave_radiation,diffuse_radiation,cloud_cover
Houston,TX,77045,2026-02-15 10:00:00-06:00,17.15,77.83929,0.0,24.312662,37.52471,332.6762,331.95993,48.96,231.0,188.0,84.0
Houston,TX,77045,2026-02-15 11:00:00-06:00,18.75,68.12576,0.0,24.975283,36.94168,344.96213,344.7448,53.639996,528.0,201.0,17.0
Houston,TX,77045,2026-02-15 12:00:00-06:00,19.35,67.14286,0.0,20.833395,30.227676,341.87805,342.32022,51.48,675.0,176.0,33.0
Houston,TX,77045,2026-02-15 13:00:00-06:00,20.35,61.07679,0.0,19.72212,28.66468,333.43503,334.72232,44.28,734.0,155.0,66.0
Houston,TX,77045,2026-02-15 14:00:00-06:00,20.6,59.94528,0.0,18.22361,26.313267,327.09476,327.28833,42.12,712.0,157.0,38.0
Houston,TX,77045,2026-02-15 15:00:00-06:00,20.3,60.66594,0.0,16.344357,23.47741,323.5086,324.3601,39.6,613.0,144.0,32.0
Houston,TX,77045,2026-02-15 16:00:00-06:00,20.1,60.02407,0.0,15.1884165,22.22836,328.5705,328.24057,35.28,462.0,121.0,15.0
Houston,TX,77045,2026-02-15 17:00:00-06:00,19.55,61.091637,0.0,12.5032,20.728155,337.12628,336.99738,32.399998,287.0,81.0,2.0
Houston,TX,77045,2026-02-15 18:00:00-06:00,18.1,69.34804,0.0,8.211235,17.419127,333.9967,336.87912,25.56,94.0,34.0,0.0
Houston,TX,77045,2026-02-15 19:00:00-06:00,16.3,78.47896,0.0,5.506941,15.39184,348.6901,349.21573,15.119999,1.0,1.0,0.0
Houston,TX,77045,2026-02-15 20:00:00-06:00,15.55,81.256546,0.0,5.12289,14.101021,341.56494,345.9637,8.64,0.0,0.0,4.0
Houston,TX,77045,2026-02-15 21:00:00-06:00,15.5,79.92504,0.0,7.3799996,19.06301,347.3196,349.11453,11.5199995,0.0,0.0,13.0
Houston,TX,77045,2026-02-15 22:00:00-06:00,14.8,81.96546,0.0,7.8583965,19.83025,20.095322,23.54006,16.199999,0.0,0.0,0.0
Houston,TX,77045,2026-02-15 23:00:00-06:00,13.8,84.31936,0.0,6.050785,16.923828,22.751022,29.29127,13.679999,0.0,0.0,0.0
Houston,TX,77045,2026-02-16 00:00:00-06:00,12.6,87.623,0.0,7.1321807,17.968472,42.954597,47.842213,10.799999,0.0,0.0,0.0
Houston,TX,77045,2026-02-16 01:00:00-06:00,11.75,90.5233,0.0,5.8603754,15.876775,47.489597,57.030594,12.599999,0.0,0.0,0.0
Houston,TX,77045,2026-02-16 02:00:00-06:00,10.95,92.92675,0.0,5.00128,14.275713,59.743652,66.991104,9.72,0.0,0.0,19.0
Houston,TX,77045,2026-02-16 03:00:00-06:00,10.55,94.1611,0.0,4.1085763,12.69351,61.189304,71.821884,7.5599995,0.0,0.0,99.0
Houston,TX,77045,2026-02-16 04:00:00-06:00,10.35,94.78665,0.0,3.0652893,10.711135,40.236294,65.157646,5.7599998,0.0,0.0,66.0
Houston,TX,77045,2026-02-16 05:00:00-06:00,9.95,96.05478,0.0,3.9966488,9.422101,7.7650824,46.54811,5.3999996,0.0,0.0,98.0
Houston,TX,77045,2026-02-16 06:00:00-06:00,9.35,96.36128,0.0,4.68,10.1902895,360.0,35.655422,6.8399997,0.0,0.0,0.0
Houston,TX,77045,2026-02-16 07:00:00-06:00,8.9,97.332504,0.0,4.8633323,11.028581,357.87894,26.146788,7.2,0.0,0.0,1.0
Houston,TX,77045,2026-02-16 08:00:00-06:00,10.55,94.1611,0.0,6.603817,12.241323,17.447285,36.027473,12.599999,63.0,26.0,0.0
Houston,TX,77045,2026-02-16 09:00:00-06:00,13.1,87.95948,0.0,3.9640884,11.132385,39.47243,50.906155,12.599999,259.0,68.0,0.0
Houston,TX,77045,2026-02-16 10:00:00-06:00,15.45,79.91807,0.0,3.5864744,5.3699164,72.47434,76.42955,13.679999,465.0,87.0,0.0
Houston,TX,77045,2026-02-16 11:00:00-06:00,17.4,72.236336,0.0,4.863332,6.6624317,128.991,128.41809,16.199999,632.0,97.0,39.0
Houston,TX,77045,2026-02-16 12:00:00-06:00,19.15,64.938896,0.0,5.7964473,7.4932766,154.23073,155.89777,20.16,704.0,157.0,87.0
Houston,TX,77045,2026-02-16 13:00:00-06:00,19.95,64.688095,0.0,5.6060677,7.5363917,137.60262,139.84407,17.64,662.0,284.0,6.0
Houston,TX,77045,2026-02-16 14:00:00-06:00,20.75,64.024345,0.0,6.2379804,8.536252,136.16905,137.56381,19.08,745.0,130.0,2.0
Houston,TX,77045,2026-02-16 15:00:00-06:00,21.3,63.730865,0.0,7.42159,10.296251,140.90616,143.53067,19.8,660.0,96.0,5.0
Houston,TX,77045,2026-02-16 16:00:00-06:00,21.05,65.136345,0.0,10.32924,14.383114,131.4676,134.49303,23.4,498.0,93.0,14.0
Houston,TX,77045,2026-02-16 17:00:00-06:00,19.15,72.55265,0.0,12.738099,17.946821,132.70937,134.5937,28.8,296.0,79.0,52.0
Houston,TX,77045,2026-02-16 18:00:00-06:00,17.3,79.139,0.0,11.712454,20.625517,133.75471,136.41435,28.44,91.0,41.0,0.0
Houston,TX,77045,2026-02-16 19:00:00-06:00,15.7,85.08463,0.0,10.486448,21.240763,140.57222,143.61555,22.319998,1.0,1.0,0.0
Houston,TX,77045,2026-02-16 20:00:00-06:00,14.75,89.26399,0.0,9.726664,20.917982,141.009,146.5834,19.44,0.0,0.0,0.0
Houston,TX,77045,2026-02-16 21:00:00-06:00,14.1,92.18473,0.0,9.648067,20.767975,143.3438,146.3099,18.359999,0.0,0.0,0.0
Houston,TX,77045,2026-02-16 22:00:00-06:00,13.7,94.29961,0.0,11.457958,23.586184,136.27295,141.81818,20.519999,0.0,0.0,0.0
Houston,TX,77045,2026-02-16 23:00:00-06:00,13.65,94.916595,0.0,11.246759,24.192429,140.19447,143.47105,21.96,0.0,0.0,0.0
Houston,TX,77045,2026-02-17 00:00:00-06:00,13.1,96.78198,0.0,7.8087645,19.41081,154.02567,155.33621,20.519999,0.0,0.0,4.0
Houston,TX,77045,2026-02-17 01:00:00-06:00,12.35,97.40319,0.0,6.1120534,18.4243,166.37299,165.28488,13.32,0.0,0.0,2.0
Houston,TX,77045,2026-02-17 02:00:00-06:00,11.7,98.03688,0.0,6.1569467,18.64369,164.74483,169.99208,10.440001,0.0,0.0,0.0
Houston,TX,77045,2026-02-17 03:00:00-06:00,12.4,96.4462,0.0,6.830519,19.734436,161.56496,165.20319,12.959999,0.0,0.0,1.0
Houston,TX,77045,2026-02-17 04:00:00-06:00,11.35,98.683846,0.0,5.8852015,17.244337,156.57129,166.10878,11.5199995,0.0,0.0,2.0
Houston,TX,77045,2026-02-17 05:00:00-06:00,12.0,98.36551,0.0,6.552099,19.574533,142.81522,155.55606,11.5199995,0.0,0.0,0.0
Houston,TX,77045,2026-02-17 06:00:00-06:00,12.8,96.77455,0.0,7.889258,20.693735,145.22209,154.77238,10.799999,0.0,0.0,0.0
Houston,TX,77045,2026-02-17 07:00:00-06:00,12.95,96.77828,0.0,8.777654,21.407139,151.85849,160.34608,12.24,0.0,0.0,9.0
Houston,TX,77045,2026-02-17 08:00:00-06:00,14.4,94.63716,0.0,9.165871,19.06301,160.49747,169.11452,13.32,65.0,26.0,24.0
Houston,TX,77045,2026-02-17 09:00:00-06:00,17.15,91.18665,0.0,6.2145634,18.180891,169.99208,179.43274,16.56,262.0,68.0,79.0
Houston,TX,77045,2026-02-17 10:00:00-06:00,19.85,83.38098,0.0,6.830519,11.226575,161.56496,167.96942,17.28,461.0,89.0,50.0
Houston,TX,77045,2026-02-17 11:00:00-06:00,22.35,68.62333,0.0,17.288435,24.662626,181.78987,180.83635,34.2,622.0,106.0,98.0
Houston,TX,77045,2026-02-17 12:00:00-06:00,23.7,58.566338,0.0,15.717823,22.2218,193.24052,193.58601,38.16,637.0,170.0,95.0
Houston,TX,77045,2026-02-17 13:00:00-06:00,24.4,55.795692,0.0,15.463244,22.101183,192.09474,192.22511,34.92,681.0,231.0,100.0
Houston,TX,77045,2026-02-17 14:00:00-06:00,24.9,53.45985,0.0,15.489416,22.525906,181.99783,182.74803,33.839996,587.0,291.0,89.0
Houston,TX,77045,2026-02-17 15:00:00-06:00,24.45,55.808064,0.0,18.844202,28.406372,173.41815,174.18112,39.239998,499.0,281.0,61.0
Houston,TX,77045,2026-02-17 16:00:00-06:00,24.05,58.83811,0.0,19.06301,29.301876,169.11452,169.3804,41.760002,477.0,103.0,73.0
Houston,TX,77045,2026-02-17 17:00:00-06:00,22.9,64.49203,0.0,18.406704,30.725212,170.99832,171.91745,38.88,291.0,78.0,18.0
Houston,TX,77045,2026-02-17 18:00:00-06:00,21.25,75.28256,0.0,16.56489,29.035288,160.9743,162.68826,37.44,95.0,38.0,35.0
Houston,TX,77045,2026-02-17 19:00:00-06:00,20.0,84.72732,0.0,14.4415655,26.758923,157.27023,160.34608,32.399998,1.0,1.0,100.0
Houston,TX,77045,2026-02-17 20:00:00-06:00,19.1,90.737816,0.0,14.1102085,26.529093,156.70541,160.58144,28.08,0.0,0.0,97.0
Houston,TX,77045,2026-02-17 21:00:00-06:00,18.6,91.85914,0.0,14.465102,27.459883,163.36897,165.96373,28.08,0.0,0.0,82.0
Houston,TX,77045,2026-02-17 22:00:00-06:00,18.35,91.84416,0.0,14.721535,28.142813,168.00313,170.05577,28.08,0.0,0.0,6.0
Houston,TX,77045,2026-02-17 23:00:00-06:00,18.3,91.84119,0.0,15.070633,28.981676,172.45067,173.58131,28.44,0.0,0.0,3.0
Houston,TX,77045,2026-02-18 00:00:00-06:00,18.6,93.321205,0.0,16.024044,30.244818,178.71269,178.97699,30.239998,0.0,0.0,9.0
Houston,TX,77045,2026-02-18 01:00:00-06:00,18.4,92.72323,0.0,12.906138,26.016073,188.017,188.35426,30.239998,0.0,0.0,2.0
Houston,TX,77045,2026-02-18 02:00:00-06:00,18.0,93.29145,0.0,10.98,23.760681,190.38881,192.24632,24.119999,0.0,0.0,95.0
Houston,TX,77045,2026-02-18 03:00:00-06:00,17.75,94.17146,0.0,10.837435,23.73271,184.76355,189.60513,19.8,0.0,0.0,100.0
Houston,TX,77045,2026-02-18 04:00:00-06:00,17.5,95.36441,0.0,9.208192,21.75097,184.48453,190.00792,19.8,0.0,0.0,67.0
Houston,TX,77045,2026-02-18 05:00:00-06:00,17.0,96.876366,0.0,7.0223074,19.885721,181.46877,189.37698,15.84,0.0,0.0,100.0
Houston,TX,77045,2026-02-18 06:00:00-06:00,17.2,96.8811,0.0,2.7416782,9.432412,293.1986,228.09415,11.5199995,0.0,0.0,100.0
Houston,TX,77045,2026-02-18 07:00:00-06:00,18.0,95.986496,0.0,2.9301877,10.009036,222.5104,217.6943,3.96,0.0,0.0,100.0
Houston,TX,77045,2026-02-18 08:00:00-06:00,18.6,93.911736,0.0,5.020677,9.984729,194.5345,207.95087,7.2,15.0,15.0,100.0
Houston,TX,77045,2026-02-18 09:00:00-06:00,19.85,91.3592,0.0,7.555712,14.174356,192.38075,197.74477,15.4800005,98.0,88.0,99.0
Houston,TX,77045,2026-02-18 10:00:00-06:00,21.55,85.15773,0.1,13.169556,18.392618,201.65605,200.0311,27.72,309.0,160.0,100.0
Houston,TX,77045,2026-02-18 11:00:00-06:00,23.3,74.440445,0.2,15.379206,21.82755,212.57405,211.85509,30.960001,414.0,202.0,100.0
Houston,TX,77045,2026-02-18 12:00:00-06:00,24.3,70.31392,0.1,16.189997,23.188583,208.55952,207.75845,35.64,560.0,220.0,100.0
Houston,TX,77045,2026-02-18 13:00:00-06:00,25.55,62.85025,0.0,15.543706,22.38378,208.3456,207.80136,34.92,601.0,256.0,97.0
Houston,TX,77045,2026-02-18 14:00:00-06:00,26.0,59.485413,0.0,16.192997,23.358425,204.28581,204.5901,35.28,599.0,271.0,100.0
Houston,TX,77045,2026-02-18 15:00:00-06:00,25.8,57.221935,0.0,18.162169,25.851158,199.69211,199.94911,41.760002,507.0,217.0,100.0
Houston,TX,77045,2026-02-18 16:00:00-06:00,25.0,60.582825,0.0,19.15288,28.044207,201.5015,201.46002,42.839996,427.0,174.0,98.0
Houston,TX,77045,2026-02-18 17:00:00-06:00,23.8,66.76701,0.0,15.585337,25.277666,194.03627,194.4321,42.48,232.0,119.0,100.0
Houston,TX,77045,2026-02-18 18:00:00-06:00,22.55,74.31513,0.0,12.496719,22.706413,191.6336,192.8244,31.68,78.0,51.0,100.0
Houston,TX,77045,2026-02-18 19:00:00-06:00,21.65,80.75733,0.0,10.873252,20.899387,186.65433,187.92065,24.48,0.0,0.0,100.0
Houston,TX,77045,2026-02-18 20:00:00-06:00,21.25,85.66042,0.0,13.084402,23.469128,172.09293,175.60138,25.56,0.0,0.0,100.0
Houston,TX,77045,2026-02-18 21:00:00-06:00,20.45,91.3969,0.0,11.34,21.986542,180.0,182.81549,25.919998,0.0,0.0,98.0
Houston,TX,77045,2026-02-18 22:00:00-06:00,20.05,93.684135,0.0,11.35285,22.505037,182.72626,187.35228,21.599998,0.0,0.0,38.0
Houston,TX,77045,2026-02-18 23:00:00-06:00,19.65,94.84413,0.0,13.339445,25.764534,183.094,187.22423,24.84,0.0,0.0,85.0
Houston,TX,77045,2026-02-19 00:00:00-06:00,20.4,97.25611,0.0,14.764389,27.374798,178.60284,181.884,28.44,0.0,0.0,100.0
Houston,TX,77045,2026-02-19 01:00:00-06:00,21.0,96.07548,0.0,15.84,28.280628,180.0,182.18854,30.599998,0.0,0.0,100.0
Houston,TX,77045,2026-02-19 02:00:00-06:00,21.05,95.19105,0.0,16.029097,28.356712,181.93054,184.73335,31.319998,0.0,0.0,100.0
Houston,TX,77045,2026-02-19 03:00:00-06:00,20.8,95.18213,0.0,15.669307,28.162956,181.97488,184.39862,30.960001,0.0,0.0,97.0
Houston,TX,77045,2026-02-19 04:00:00-06:00,20.45,95.169586,0.0,15.2501545,28.426895,191.57516,192.80426,30.239998,0.0,0.0,97.0
Houston,TX,77045,2026-02-19 05:00:00-06:00,20.25,95.45864,0.0,14.120539,26.81275,197.04912,197.58357,28.8,0.0,0.0,98.0
Houston,TX,77045,2026-02-19 06:00:00-06:00,20.85,95.47883,0.0,14.450537,26.137215,193.69006,196.81271,26.64,0.0,0.0,100.0
Houston,TX,77045,2026-02-19 07:00:00-06:00,20.95,94.89354,0.0,13.943901,25.103384,191.16484,194.5345,27.0,0.0,0.0,100.0
Houston,TX,77045,2026-02-19 08:00:00-06:00,21.2,93.7373,0.0,12.534257,21.833488,192.43954,195.2966,25.919998,50.0,30.0,100.0
Houston,TX,77045,2026-02-19 09:00:00-06:00,22.3,88.73467,0.1,13.443481,20.36865,206.22191,205.65923,27.0,203.0,118.0,65.0
Houston,TX,77045,2026-02-19 10:00:00-06:00,24.35,76.016426,0.1,16.836496,23.919012,208.75702,208.30066,34.2,400.0,138.0,66.0
Houston,TX,77045,2026-02-19 11:00:00-06:00,25.65,67.98447,0.0,15.629971,22.248028,218.45374,216.77728,35.64,529.0,172.0,57.0
Houston,TX,77045,2026-02-19 12:00:00-06:00,26.3,62.03685,0.1,13.433838,18.832165,215.18079,215.66508,33.12,618.0,185.0,38.0
Houston,TX,77045,2026-02-19 13:00:00-06:00,27.0,57.33019,0.0,13.243156,18.800308,211.09724,210.49329,29.88,658.0,208.0,68.0
Houston,TX,77045,2026-02-19 14:00:00-06:00,27.0,55.902813,0.0,13.089354,18.738165,211.50421,211.24687,29.88,554.0,229.0,96.0
Houston,TX,77045,2026-02-19 15:00:00-06:00,27.1,55.75117,0.0,10.711135,15.539537,204.84236,205.3777,28.8,482.0,216.0,100.0
Houston,TX,77045,2026-02-19 16:00:00-06:00,26.55,58.315044,0.0,9.96524,15.312701,196.79845,197.79608,23.4,291.0,177.0,98.0
Houston,TX,77045,2026-02-19 17:00:00-06:00,25.85,62.522633,0.0,9.555271,16.383955,176.76036,178.74098,22.319998,218.0,113.0,2.0
Houston,TX,77045,2026-02-19 18:00:00-06:00,24.0,75.4905,0.0,6.8138976,14.869351,167.79955,173.04713,19.8,96.0,39.0,5.0
Houston,TX,77045,2026-02-19 19:00:00-06:00,22.5,82.13782,0.0,7.10031,17.304358,149.53453,161.18802,12.24,1.0,1.0,16.0
Houston,TX,77045,2026-02-19 20:00:00-06:00,21.7,90.3502,0.0,7.823272,18.040453,156.97447,167.90526,15.84,0.0,0.0,46.0
Houston,TX,77045,2026-02-19 21:00:00-06:00,20.8,95.773,0.0,6.5248446,15.760025,155.55606,166.12245,14.04,0.0,0.0,2.0
Houston,TX,77045,2026-02-19 22:00:00-06:00,20.15,98.769905,0.0,5.2323985,14.512064,139.18501,150.2552,11.879999,0.0,0.0,73.0
Houston,TX,77045,2026-02-19 23:00:00-06:00,19.95,99.38234,0.0,3.8856654,10.436895,103.39252,135.0001,8.64,0.0,0.0,100.0
Houston,TX,77045,2026-02-20 00:00:00-06:00,21.05,99.38748,0.0,6.482499,12.267762,91.59111,104.44408,8.28,0.0,0.0,100.0
Houston,TX,77045,2026-02-20 01:00:00-06:00,21.35,98.78095,0.1,9.107359,17.068707,108.43504,117.64589,17.64,0.0,0.0,100.0
Houston,TX,77045,2026-02-20 02:00:00-06:00,21.45,97.27754,0.0,9.3340025,17.835447,129.5226,132.54593,18.0,0.0,0.0,100.0
Houston,TX,77045,2026-02-20 03:00:00-06:00,21.1,98.17292,0.0,7.6409945,15.156384,136.90913,142.72174,18.0,0.0,0.0,100.0
Houston,TX,77045,2026-02-20 04:00:00-06:00,20.8,99.08069,0.0,4.3573384,11.203464,141.7098,156.3179,14.4,0.0,0.0,100.0
Houston,TX,77045,2026-02-20 05:00:00-06:00,20.4,100.0,0.0,0.742159,3.964089,75.96373,177.39749,7.5599995,0.0,0.0,100.0
Houston,TX,77045,2026-02-20 06:00:00-06:00,20.6,99.38537,0.5,1.4058449,4.8633323,309.8055,272.12103,5.04,0.0,0.0,100.0
Houston,TX,77045,2026-02-20 07:00:00-06:00,20.7,99.07998,0.9,4.0249224,4.353619,63.435013,82.875084,7.2,0.0,0.0,92.0
Houston,TX,77045,2026-02-20 08:00:00-06:00,21.05,97.569534,0.0,6.2379804,7.6409945,46.169064,46.90914,10.799999,12.0,12.0,81.0
Houston,TX,77045,2026-02-20 09:00:00-06:00,21.9,92.9077,0.1,6.924738,8.707238,98.97255,97.12492,15.84,111.0,73.0,94.0
Houston,TX,77045,2026-02-20 10:00:00-06:00,23.25,84.02745,0.3,8.709098,11.7827835,161.93944,161.28816,20.16,290.0,168.0,45.0
Houston,TX,77045,2026-02-20 11:00:00-06:00,25.15,72.69416,0.1,9.422101,13.060857,173.41815,172.87508,23.759998,565.0,135.0,20.0
Houston,TX,77045,2026-02-20 12:00:00-06:00,25.65,69.69565,0.0,13.864674,19.26084,181.48784,179.46455,25.56,660.0,145.0,48.0
Houston,TX,77045,2026-02-20 13:00:00-06:00,26.1,66.60936,0.1,13.039754,18.108572,173.6599,173.7228,30.599998,579.0,214.0,69.0
Houston,TX,77045,2026-02-20 14:00:00-06:00,26.45,65.65354,0.2,15.606114,21.9253,172.71114,173.40018,32.760002,554.0,267.0,63.0
Houston,TX,77045,2026-02-20 15:00:00-06:00,25.95,71.27827,0.1,14.973576,21.691305,170.31128,170.92857,34.56,483.0,214.0,77.0
Houston,TX,77045,2026-02-20 16:00:00-06:00,25.4,74.55664,0.2,13.902014,20.917984,175.54448,176.54675,32.399998,273.0,157.0,46.0
Houston,TX,77045,2026-02-20 17:00:00-06:00,25.3,74.310524,0.0,13.519186,20.778112,183.05283,184.96965,31.68,218.0,110.0,48.0
Houston,TX,77045,2026-02-20 18:00:00-06:00,23.9,84.87696,0.0,8.0899935,15.3771,147.72438,154.33485,27.359999,83.0,42.0,48.0
Houston,TX,77045,2026-02-20 19:00:00-06:00,22.6,90.96966,0.0,10.062305,18.976131,137.17476,141.9343,18.72,1.0,1.0,19.0
Houston,TX,77045,2026-02-20 20:00:00-06:00,21.65,97.28164,0.0,8.181589,15.528064,140.35587,145.3888,19.08,0.0,0.0,100.0
Houston,TX,77045,2026-02-20 21:00:00-06:00,21.1,99.08278,0.0,7.8149853,14.73913,141.54626,151.55717,15.4800005,0.0,0.0,100.0
Houston,TX,77045,2026-02-20 22:00:00-06:00,20.75,99.38606,0.0,8.6193495,17.363237,151.29414,160.62576,18.0,0.0,0.0,100.0
Houston,TX,77045,2026-02-20 23:00:00-06:00,20.7,99.07998,0.0,7.3997297,14.471821,161.56496,174.2895,15.84,0.0,0.0,100.0
Houston,TX,77045,2026-02-21 00:00:00-06:00,21.25,99.6938,0.0,4.724786,10.266314,162.25523,177.9905,13.32,0.0,0.0,100.0
Houston,TX,77045,2026-02-21 01:00:00-06:00,21.3,99.69391,0.0,5.2416787,10.823973,164.05453,183.814,10.440001,0.0,0.0,100.0
Houston,TX,77045,2026-02-21 02:00:00-06:00,21.2,99.693634,0.0,3.8939953,8.647496,146.3099,182.3859,9.72,0.0,0.0,100.0
Houston,TX,77045,2026-02-21 03:00:00-06:00,21.15,99.387924,0.0,4.2175345,7.555712,129.80553,167.61925,9.0,0.0,0.0,100.0
Houston,TX,77045,2026-02-21 04:00:00-06:00,21.05,99.69334,0.0,4.0449963,6.601363,110.854546,154.1337,8.64,0.0,0.0,100.0
Houston,TX,77045,2026-02-21 05:00:00-06:00,21.0,99.387215,0.0,1.4512063,5.297018,119.74479,189.78233,7.92,0.0,0.0,100.0
Houston,TX,77045,2026-02-21 06:00:00-06:00,20.85,98.77635,0.0,2.3051248,3.4247334,321.34018,266.98727,5.7599998,0.0,0.0,100.0
Houston,TX,77045,2026-02-21 07:00:00-06:00,20.95,98.77728,0.0,8.6193495,14.796175,331.29416,323.4088,15.4800005,0.0,0.0,100.0
Houston,TX,77045,2026-02-21 08:00:00-06:00,21.2,95.78552,0.0,13.121493,21.993908,333.08353,331.12766,24.119999,15.0,15.0,100.0
Houston,TX,77045,2026-02-21 09:00:00-06:00,20.95,87.52582,0.0,14.028457,21.46835,326.5138,326.97614,30.960001,55.0,55.0,100.0
Houston,TX,77045,2026-02-21 10:00:00-06:00,22.25,79.33308,0.0,10.548061,15.151039,334.7469,336.17575,29.88,260.0,154.0,17.0
Houston,TX,77045,2026-02-21 11:00:00-06:00,24.2,69.63733,0.0,13.184308,18.33616,345.774,346.373,29.88,626.0,118.0,34.0
Houston,TX,77045,2026-02-21 12:00:00-06:00,24.8,66.970856,0.0,13.4903965,18.899143,341.3232,342.25522,31.68,680.0,164.0,91.0
Houston,TX,77045,2026-02-21 13:00:00-06:00,25.25,61.218468,0.0,14.861722,20.898611,348.8262,349.07724,33.48,700.0,180.0,9.0
Houston,TX,77045,2026-02-21 14:00:00-06:00,25.05,55.067284,0.0,15.073858,21.67487,348.28754,348.50345,34.2,716.0,151.0,1.0
Houston,TX,77045,2026-02-21 15:00:00-06:00,25.15,48.73256,0.0,15.891054,23.17041,350.21765,350.61093,34.92,660.0,101.0,0.0
Houston,TX,77045,2026-02-21 16:00:00-06:00,25.15,44.323204,0.0,15.833861,24.031178,351.50153,351.38443,34.56,509.0,86.0,0.0
Houston,TX,77045,2026-02-21 17:00:00-06:00,24.15,43.90089,0.0,16.029097,26.969982,347.68057,348.8401,34.56,313.0,70.0,0.0
Houston,TX,77045,2026-02-21 18:00:00-06:00,22.35,41.67824,0.0,17.987394,32.018757,341.92758,344.01028,35.28,107.0,38.0,0.0
Houston,TX,77045,2026-02-21 19:00:00-06:00,19.2,44.301746,0.0,21.362444,38.08223,339.27435,340.96548,42.12,2.0,2.0,3.0
Houston,TX,77045,2026-02-21 20:00:00-06:00,17.75,45.28231,0.0,19.73854,35.795113,347.35785,348.6901,42.839996,0.0,0.0,10.0
Houston,TX,77045,2026-02-21 21:00:00-06:00,17.15,43.416412,0.0,19.662888,36.015297,348.3815,349.92572,38.88,0.0,0.0,13.0
Houston,TX,77045,2026-02-21 22:00:00-06:00,15.95,43.377487,0.0,20.27059,36.65995,350.2868,352.6657,41.039997,0.0,0.0,16.0
Houston,TX,77045,2026-02-21 23:00:00-06:00,14.5,44.833282,0.0,19.686766,35.32589,355.27994,357.07935,40.32,0.0,0.0,0.0
Houston,TX,77045,2026-02-22 00:00:00-06:00,13.0,47.35682,0.0,19.14865,34.043324,355.14697,357.87894,38.88,0.0,0.0,0.0
Houston,TX,77045,2026-02-22 01:00:00-06:00,11.75,47.855488,0.0,19.813087,35.460457,357.91748,359.70917,38.88,0.0,0.0,0.0
Houston,TX,77045,2026-02-22 02:00:00-06:00,10.75,48.09147,0.0,21.060768,37.450813,359.5103,1.3770119,41.760002,0.0,0.0,0.0
Houston,TX,77045,2026-02-22 03:00:00-06:00,9.85,49.070732,0.0,21.063076,37.31257,0.97930366,3.0417886,42.12,0.0,0.0,0.0
Houston,TX,77045,2026-02-22 04:00:00-06:00,9.1,49.578415,0.0,20.01969,35.83989,3.6084073,6.0541067,41.760002,0.0,0.0,0.0
Houston,TX,77045,2026-02-22 05:00:00-06:00,8.55,49.970013,0.0,19.738539,35.690872,6.2823987,8.702144,39.6,0.0,0.0,0.0
Houston,TX,77045,2026-02-22 06:00:00-06:00,8.0,53.215164,0.0,17.81909,31.912327,8.130019,11.056373,38.88,0.0,0.0,0.0
Houston,TX,77045,2026-02-22 07:00:00-06:00,7.35,55.625347,0.0,16.32055,30.960522,6.9681635,10.721926,34.2,0.0,0.0,0.0
Houston,TX,77045,2026-02-22 08:00:00-06:00,8.05,56.013515,0.0,14.787414,28.86854,3.4892614,7.523731,33.839996,85.0,30.0,0.0
Houston,TX,77045,2026-02-22 09:00:00-06:00,9.4,51.31541,0.0,18.359999,28.108255,360.0,2.569194,38.16,299.0,68.0,0.0
Houston,TX,77045,2026-02-22 10:00:00-06:00,10.95,46.773758,0.0,18.416384,26.955563,4.484529,5.7485785,39.96,512.0,86.0,0.0
Houston,TX,77045,2026-02-22 11:00:00-06:00,12.4,43.752445,0.0,16.943918,24.366575,3.0447254,4.23632,39.96,683.0,96.0,0.0
Houston,TX,77045,2026-02-22 12:00:00-06:00,14.6,35.132584,0.0,16.595179,23.42491,356.26868,357.3575,38.519997,794.0,102.0,20.0
Houston,TX,77045,2026-02-22 13:00:00-06:00,15.65,30.973282,0.0,17.015474,24.216522,353.92764,354.88278,38.519997,836.0,103.0,16.0
Houston,TX,77045,2026-02-22 14:00:00-06:00,16.25,29.80892,0.0,16.394829,23.266697,351.15826,351.99536,38.88,805.0,101.0,23.0
Houston,TX,77045,2026-02-22 15:00:00-06:00,16.5,28.80438,0.0,16.394829,23.623243,351.15826,352.11694,37.44,702.0,101.0,16.0
Houston,TX,77045,2026-02-22 16:00:00-06:00,16.45,26.54196,0.0,16.478603,24.054089,353.729,354.41748,36.719997,541.0,87.0,0.0
Houston,TX,77045,2026-02-22 17:00:00-06:00,15.9,26.782928,0.0,14.650939,22.930756,354.35956,355.4979,35.28,336.0,71.0,1.0
Houston,TX,77045,2026-02-22 18:00:00-06:00,14.9,30.755123,0.0,10.062305,20.1865,349.69522,351.79773,29.519999,118.0,40.0,8.0
Houston,TX,77045,2026-02-22 19:00:00-06:00,13.0,39.84003,0.0,7.293888,19.662888,344.24875,348.3815,18.72,2.0,1.0,4.0
Houston,TX,77045,2026-02-22 20:00:00-06:00,12.05,42.710636,0.0,7.6409945,20.580698,344.9816,348.39526,13.679999,0.0,0.0,56.0
Houston,TX,77045,2026-02-22 21:00:00-06:00,11.4,42.210804,0.0,9.039514,23.11441,347.34744,351.49136,15.84,0.0,0.0,59.0
Houston,TX,77045,2026-02-22 22:00:00-06:00,11.0,38.52914,0.0,11.196231,25.745663,355.38943,358.7982,20.880001,0.0,0.0,71.0
